College Code,College Name,Branch Name,Phase,OC Boys,OC Girls,BC-A Boys,BC-A Girls,BC-B Boys,BC-B Girls,BC-C Boys,BC-C Girls,BC-D Boys,BC-D Girls,BC-E Boys,BC-E Girls,SC Boys,SC Girls,ST Boys,ST Girls,EWS Boys,EWS Girls
"SCIT","SRI CHAITANYA INSTITUTE OF TECHNOLOGY AND RESEARCH","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",107659,107659,151078,151078,155834,155834,107659,107659,107659,146065,164004,164004,178325,180373,180419,180419,107659,107659
"SCIT","SRI CHAITANYA INSTITUTE OF TECHNOLOGY AND RESEARCH","MECHANICAL ENGINEERING","Phase 3",64972,153244,152216,153244,64972,153244,64972,153244,64972,153244,64972,153244,175252,175252,64972,175823,64972,153244
"SDES","SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS)","CIVIL ENGINEERING","Phase 3",90105,90105,177105,179407,163940,177799,90105,90105,151678,178170,179582,179582,176154,178242,176499,179764,164624,164624
"SDES","SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 3",61624,61624,145588,163722,100499,100499,92260,92260,91857,92980,144498,161711,166387,167513,166115,174988,71506,73939
"SDES","SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS)","COMPUTER SCIENCE AND INFORMATION TECHNOLOGY","Phase 3",81159,81159,157670,157670,111681,111681,102722,102722,105094,105094,164827,164827,169353,171545,174706,175821,81159,92907
"SDES","SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",67121,67121,159410,159410,106749,108435,70043,70043,99145,106017,136610,136610,170817,170817,172698,175513,79763,79763
"SDES","SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",74983,74983,128031,128031,116982,128227,99772,99772,107090,113615,121051,131523,171339,174511,174546,175799,91780,93246
"SDES","SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",116871,116871,153511,156333,164176,164176,116871,137628,124355,150509,116871,137101,175456,176440,179942,179942,116871,161302
"SDES","SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 3",108354,108354,125733,125733,178523,178523,137129,137129,141252,141252,150288,150288,176863,178874,176620,176620,108354,108354
"SDEW","SRIDEVI WOMENS ENGINEERING COLLEGE AUTONOMOUS","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 3",,43151,,85039,,72064,,63537,,70295,,123275,,149586,,180401,,53637
"SDEW","SRIDEVI WOMENS ENGINEERING COLLEGE AUTONOMOUS","COMPUTER SCIENCE AND ENGINEERING","Phase 3",,37327,,114469,,68326,,77504,,69386,,131216,,126944,,174787,,49054
"SDEW","SRIDEVI WOMENS ENGINEERING COLLEGE AUTONOMOUS","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",,46013,,125042,,73912,,131851,,72331,,115218,,157397,,180304,,53910
"SDEW","SRIDEVI WOMENS ENGINEERING COLLEGE AUTONOMOUS","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",,56364,,150893,,88421,,56364,,87459,,155477,,172147,,180276,,67384
"SDEW","SRIDEVI WOMENS ENGINEERING COLLEGE AUTONOMOUS","INFORMATION TECHNOLOGY","Phase 3",,56553,,153462,,88174,,83314,,87237,,159007,,168129,,178193,,66262
"SDGI","SREE DATTHA GRP OF INSTNS (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 3",67661,67661,161747,161747,125625,125625,67661,67661,90872,113992,161369,161369,169136,174071,177173,177173,88220,88220
"SDGI","SREE DATTHA GRP OF INSTNS (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 3",75438,75438,159165,159165,122942,122942,82187,87321,107051,109978,113612,130992,171629,172653,173945,178258,90395,90395
"SDGI","SREE DATTHA GRP OF INSTNS (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",80662,82593,125483,125483,124972,124972,80662,82593,110205,112485,125584,125584,172177,173597,177164,177742,80662,96046
"SDGI","SREE DATTHA GRP OF INSTNS (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",76777,76777,164486,164486,113599,139737,113662,113662,113427,116084,122864,149772,171995,174695,176666,176666,107683,107683
"SDGI","SREE DATTHA GRP OF INSTNS (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",134416,134416,134416,146927,161668,161668,134416,134416,134416,137991,134416,134416,174022,177369,176042,176042,136754,136754
"SIEI","SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS)","CIVIL ENGINEERING","Phase 3",94473,94473,164520,164520,164144,164144,94473,94473,146867,146867,137133,137133,173234,174227,170677,170677,149907,149907
"SIEI","SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 3",70340,73916,138784,163934,120092,125825,152645,152645,113846,117863,147533,147533,170366,170366,174038,178500,92683,92683
"SIEI","SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 3",56704,56704,140198,140198,122574,127465,60022,79247,113106,116287,164278,164372,169053,171079,168605,177067,83317,83317
"SIEI","SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",68465,68465,164381,164381,129538,129538,115300,115300,106856,112751,131005,164764,170327,170327,172814,178720,86643,88753
"SIEI","SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",78270,78270,141540,141540,131657,131657,78941,78941,115382,115382,139946,139946,170837,170837,166177,168342,102694,102694
"SIEI","SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",75656,75656,159522,159522,154955,154955,75656,84466,124273,124273,160291,160291,170965,170965,129827,168784,121638,121638
"SIEI","SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 3",112978,112978,145885,175866,171886,177534,112978,112978,162231,178435,173703,178464,176626,180152,176969,176969,136249,136249
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","CIVIL ENGINEERING","Phase 3",103429,103429,103429,146681,123140,160849,103429,103429,148891,148891,103429,103429,173586,175802,174512,176981,112718,112718
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 3",52116,52116,127085,127085,84550,86780,52116,52116,88297,109705,107180,107180,149538,149538,128112,128112,72921,72921
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 3",57948,57948,134129,147067,94027,94027,57948,57948,76741,106235,153339,153339,116895,159698,161771,168948,69278,69278
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 3",47806,47806,115732,131684,87688,98735,130639,130639,80302,94195,98678,121169,136890,162960,133542,172033,68685,68685
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",56919,56919,128822,129000,98567,98567,90283,90283,90241,99046,136767,161628,150082,166259,158471,172344,68373,76522
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (IOT)","Phase 3",60828,60828,145575,151427,105513,105513,60828,60828,100847,115586,155148,155148,166615,167956,170071,178395,79995,79995
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","COMPUTER ENGINEERING(SOFTWARE ENGINEERING)","Phase 3",87469,87469,150512,159938,102238,125041,87469,87469,101372,116619,162094,162094,163188,163188,170434,170865,89699,89699
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",46168,60483,105846,106227,105519,105519,46168,60483,96722,96722,105644,135908,166060,166060,146011,154782,88724,99634
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",104297,104297,122469,122469,134042,137068,104297,104297,104297,104297,137177,137177,169857,174841,167459,173903,104297,148873
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 3",111266,111266,124645,124645,123517,156533,111266,111266,148385,148385,111266,160391,175476,179699,175952,175952,148444,148444
"SMSK","SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 3",64811,64811,161214,161402,119447,119447,64811,87241,102891,105026,154660,154660,167449,170062,173901,175761,81265,96121
"SMSK","SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 3",20961,61585,130188,140815,110289,110289,93520,93520,101459,101929,163165,163165,167593,170443,167995,177443,75836,80165
"SMSK","SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND INFORMATION TECHNOLOGY","Phase 3",80337,98500,157471,157471,125530,128709,80337,121646,109815,120576,119284,119284,171263,175120,174697,174697,88337,104175
"SMSK","SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",49649,55714,143815,163087,112525,112525,101877,101877,108173,109846,163590,163590,168636,170899,172721,173729,81213,87129
"SMSK","SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",69327,90506,161016,164768,132924,132962,69327,120950,118976,120941,151690,151690,170755,172049,166996,174982,95368,106900
"SMSK","SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",124656,124656,154459,154459,133886,158856,124656,124656,134689,134689,124656,124656,172320,175908,175748,176560,124656,135810
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","CIVIL ENGINEERING","Phase 3",58542,58542,139316,141842,95021,120091,58542,58542,83758,83758,120015,120015,125810,151324,121461,164087,80912,80912
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 3",15738,15738,44051,47546,23040,23306,55884,55884,21870,23731,38623,53222,53869,53869,58355,65241,16214,16214
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 3",14695,14841,42108,42108,22447,22447,14695,43075,21359,23022,37736,57225,53760,58717,56973,85960,15221,15221
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","Phase 3",12398,12398,33171,36775,18769,18961,39777,39777,19030,19238,35197,43392,47047,48218,47636,59918,13778,14792
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",13851,13851,35689,37874,20838,20964,65307,65307,20209,21717,31442,49749,50241,53173,53160,67429,14528,14566
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",20163,21914,55930,59014,36081,36081,92441,100368,33190,33190,67116,85675,81186,82967,76128,98764,24075,24075
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",25980,27665,83931,83931,60070,71673,25980,27665,54516,54516,74450,74450,93675,124128,87147,117898,38976,40722
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","INFORMATION TECHNOLOGY","Phase 3",17170,17761,45004,45936,25004,26342,49366,49366,25258,25945,60894,65964,64408,64408,72633,95648,17575,18497
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","MECHANICAL ENGINEERING","Phase 3",36213,60019,127727,127727,81123,115394,42518,88033,71744,126575,111374,111374,121794,172756,147676,173379,74049,74049
"SNTI","SCIENT INSTITUTE OF TECHNOLOGY","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","Phase 3",60046,60046,122999,122999,130230,130230,60046,60046,116168,116168,131656,132408,112080,126165,179731,179731,104039,104039
"SNTI","SCIENT INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","Phase 3",71850,73949,153347,155496,144213,152024,92444,92444,127500,128978,147511,153213,172652,172678,178490,179072,111532,113242
"SNTI","SCIENT INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",97913,97913,149119,149119,148415,159025,97913,97913,128243,128243,104422,104422,167578,167578,179297,179531,107187,108348
"SNTI","SCIENT INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",40729,59009,124765,142652,149501,149501,40729,117966,114679,135026,161182,161182,170949,170949,180332,180332,110568,118306
"SNTI","SCIENT INSTITUTE OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",94906,94906,158887,158887,137904,137904,94906,94906,128686,128686,94906,94906,171456,171456,169471,172156,131470,139905
"SPEC","ST PETERS ENGINEERING COLLEGE (AUTONOMOUS)","CIVIL ENGINEERING","Phase 3",67362,67362,129301,159711,140654,143708,67362,67362,114927,124158,129166,129166,170706,174800,166578,168133,125969,125969
"SPEC","ST PETERS ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 3",57132,58589,98273,120207,84673,92500,57132,58589,82627,82627,133212,133212,132987,164465,166236,167338,60377,60377
"SPEC","ST PETERS ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 3",53261,53261,106349,142534,77011,89700,53261,53261,77706,79356,118755,118755,148457,163425,167443,168235,61377,61377
"SPEC","ST PETERS ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 3",49031,49303,105650,129499,78760,78911,161690,161690,70741,70741,96826,154085,147513,152255,166106,178431,57954,57954
"SPEC","ST PETERS ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",58803,58803,124812,134949,86278,89429,77531,77531,79341,82177,121159,161163,153024,165250,171458,179465,65367,65367
"SPEC","ST PETERS ENGINEERING COLLEGE (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",65955,65955,132783,148906,95191,95623,65955,65955,88682,89063,160927,160927,160949,166094,172651,178567,74975,74975
"SPEC","ST PETERS ENGINEERING COLLEGE (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",57319,95431,134265,134265,129468,129468,57319,95431,113717,115635,131632,131632,170541,176721,172521,176254,57319,120464
"SPHN","SPHOORTHY ENGINEERING COLLEGE  (AUTONOMOUS)","CIVIL ENGINEERING","Phase 3",73492,128691,139312,147303,144851,157936,73492,128691,136818,136818,73492,128691,174851,174851,179421,179421,73492,128691
"SPHN","SPHOORTHY ENGINEERING COLLEGE  (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 3",57649,57649,103656,103656,97920,104789,88361,88361,86032,86032,155445,155445,159842,171096,168609,168609,72847,72847
"SPHN","SPHOORTHY ENGINEERING COLLEGE  (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 3",61288,61288,138833,138833,96598,103319,138175,138175,89067,91889,141658,152739,168112,168112,171732,174766,72000,72000
"SPHN","SPHOORTHY ENGINEERING COLLEGE  (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 3",51286,54691,129931,135177,89539,89539,51286,54691,80015,80015,127990,136077,157479,160046,167794,167794,56834,57868
"SPHN","SPHOORTHY ENGINEERING COLLEGE  (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",59490,59490,146665,146665,93175,100373,71786,71786,89953,95406,115824,120190,167184,170338,172172,176234,68999,68999
"SRHP","SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE)","CIVIL ENGINEERING","Phase 3",74989,74989,163607,163607,158992,164387,80115,80115,146649,147026,147245,157194,170077,174541,172899,174571,148531,148531
"SRHP","SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE)","COMPUTER SCIENCE AND ENGINEERING","Phase 3",19540,20889,59633,59633,42287,42287,19540,89578,32461,35867,38843,54086,68874,72476,84546,109923,29191,33458
"SRHP","SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",34201,35013,117944,117944,64195,70824,78290,78290,50369,59035,81674,81674,105768,116390,135588,148339,52957,52957
"SRHP","SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",51339,73965,137429,144642,101223,101223,68816,73965,113758,113758,129623,159781,156122,176271,169587,177578,118808,121286
"SRHP","SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE)","MECHANICAL ENGINEERING","Phase 3",89858,89858,174857,178912,180010,180010,89858,89858,179167,179167,163411,163411,175043,177737,177647,178106,156351,156351
"SRIW","SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 3",,62747,,145490,,96664,,62747,,98389,,104238,,175232,,179492,,101937
"SRIW","SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 3",,60037,,162733,,108796,,60037,,87115,,80951,,178422,,178499,,96308
"SRIW","SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING","Phase 3",,61973,,158553,,106975,,148230,,92686,,123610,,167440,,173570,,87388
"SRIW","SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",,58247,,158889,,104202,,77613,,97348,,101638,,171785,,178256,,95394
"SRIW","SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",,57827,,104596,,109795,,57827,,82117,,136009,,180204,,177663,,102867
"SRYS","SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 3",39124,39124,95229,95229,66126,66126,137179,158675,66696,68081,103839,111750,129153,130802,161584,170626,44962,44962
"SRYS","SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",38007,38007,100398,100398,68084,68084,38007,153595,67628,69052,98646,98646,131260,131260,165126,178638,42141,42141
"SRYS","SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",43465,43465,85669,149870,76193,76612,73247,73247,70332,75331,146643,146643,120258,165139,144273,179911,45221,54744
"SRYS","SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 3",57176,57176,156170,156170,159145,164788,57176,57176,148190,160695,57176,156980,170682,173940,175024,175024,97531,114722
"STLW","STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)","ARTIFICIAL INTELLIGENCE AND DATA SCIENCE","Phase 3",,38487,,125220,,69223,,89541,,66239,,51763,,124178,,174689,,44029
"STLW","STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)","COMPUTER ENGINEERING","Phase 3",,49671,,134480,,82199,,84236,,90272,,87447,,170264,,170241,,59322
"STLW","STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 3",,33177,,89561,,51930,,56928,,51947,,59176,,106334,,172504,,41298
"STLW","STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",,32522,,92817,,55546,,92546,,52335,,56889,,101322,,174712,,38604
"STLW","STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",,52868,,147657,,88999,,82524,,92692,,91673,,169149,,178293,,62472
"STLW","STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",,67403,,156718,,119793,,67403,,115675,,122905,,172509,,179858,,123444
"STLW","STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)","INFORMATION TECHNOLOGY","Phase 3",,43881,,134385,,74920,,114314,,79964,,71163,,160768,,180272,,51095
"SVES","SRI VENKATESWARA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","Phase 3",89021,89021,154291,161370,162746,162746,137127,137127,142425,142425,164337,164337,180074,180074,176929,176929,144844,144844
"SVES","SRI VENKATESWARA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",95649,95649,135613,162723,95649,162199,95649,95649,119965,119965,159148,159148,179029,179029,177127,177127,95649,95649
"SVES","SRI VENKATESWARA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",105894,105894,105894,150215,120918,159542,105894,105894,155173,155173,105894,105894,177065,177065,105894,105894,105894,105894
"SVIT","SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS)","ARTIFICIAL INTELLIGENCE AND DATA SCIENCE","Phase 3",44639,48474,123232,123232,99293,99293,44639,48474,90422,90422,44639,48474,160626,165082,170766,178340,76683,76683
"SVIT","SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 3",52711,52711,143350,149130,102927,112941,60166,60166,92931,93699,104218,104218,165448,165769,161246,171686,66777,78932
"SVIT","SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 3",52852,52852,130749,130749,95460,111643,52852,52852,99922,99922,88649,130287,166856,166856,173028,173369,75240,75240
"SVIT","SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 3",39461,39913,79894,79894,67326,67326,39461,39913,50033,83800,70213,70213,92434,122459,145906,167125,56608,61486
"SVIT","SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",49122,52561,86038,136429,97617,97617,49122,68824,96594,96594,72040,91339,154686,160309,170307,175867,63475,63944
"SVIT","SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (IOT)","Phase 3",78899,84772,119219,119219,125965,125965,78899,84772,107185,107185,145670,145670,169614,169614,169996,169996,84629,85335
"SVSE","SVS GRP OF INSTNS - SVS INST OF TECH (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 3",112154,112154,122664,122664,159848,159848,112154,112154,146699,146699,161601,161601,175175,180174,178929,178929,162522,162522
"SVSE","SVS GRP OF INSTNS - SVS INST OF TECH (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 3",61981,61981,137687,141111,136148,136148,109014,109014,131727,133722,66585,122870,175623,175623,169700,179288,145635,159064
"SVSE","SVS GRP OF INSTNS - SVS INST OF TECH (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",80386,80386,164390,164390,160846,160846,129144,129144,147859,147859,158438,158438,179968,180025,178439,178439,162961,162961
"SVSE","SVS GRP OF INSTNS - SVS INST OF TECH (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",98850,98850,163552,163552,157358,157358,98850,132743,161905,161905,163295,163295,180296,180296,179776,179776,162399,162399
"SVSE","SVS GRP OF INSTNS - SVS INST OF TECH (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 3",62767,62767,158351,158351,155737,155737,62767,62767,158609,158609,62767,62767,180260,180260,152156,152156,62767,62767
"TCEK","TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","Phase 3",96728,96728,162467,162467,96728,108825,96728,96728,120499,147230,96728,96728,172280,172280,177610,177610,136660,151067
"TCEK","TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","Phase 3",63595,63595,156799,156799,121570,121570,124586,124586,138086,138086,89572,89572,132749,132749,145710,171470,155059,157481
"TCEK","TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 3",110204,110204,139733,139733,164462,164462,110204,110204,146258,146258,122809,122809,168671,168671,174183,174183,110204,110204
"TCEK","TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 3",86461,86461,140433,140433,118891,158501,86461,86461,137689,137689,144573,144573,178352,178352,178571,178571,86461,151506
