College Code,College Name,Branch Name,Phase,OC Boys,OC Girls,BC-A Boys,BC-A Girls,BC-B Boys,BC-B Girls,BC-C Boys,BC-C Girls,BC-D Boys,BC-D Girls,BC-E Boys,BC-E Girls,SC Boys,SC Girls,ST Boys,ST Girls,EWS Boys,EWS Girls
"BRIL","BRILLIANT INSTT OF ENGG AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",90393,90393,146532,151617,136280,143288,90393,90393,119978,137729,145687,145687,170538,172438,179891,179891,157976,157976
"BRIL","BRILLIANT INSTT OF ENGG AND TECHNOLOGY","MECHANICAL ENGINEERING","Phase 1",128148,128148,152544,152544,128148,128148,178773,178773,179183,179183,180064,180064,175838,175838,176401,179679,128148,128148
"BSKR","BHASKAR ENGINEERING COLLEGE","ARTIFICIAL INTELLIGENCE AND DATA SCIENCE","Phase 1",49713,56675,141510,147875,111448,111448,49713,101688,83507,95936,122303,122303,167970,171422,170739,170739,84848,110948
"BSKR","BHASKAR ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","Phase 1",40398,40398,52191,138379,68610,74363,107379,107379,63746,70264,78371,127792,132718,151633,132807,150059,57125,57125
"BSKR","BHASKAR ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",42864,49732,130275,150893,93042,93042,42864,49732,68395,91924,95557,153185,157916,171473,161800,173951,69221,69221
"BSKR","BHASKAR ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",59307,59307,163888,163888,85753,106086,59307,59307,76774,76774,111965,111965,127472,175695,160574,160574,87540,107411
"BSKR","BHASKAR ENGINEERING COLLEGE","INFORMATION TECHNOLOGY","Phase 1",40009,40009,40009,86375,74370,103983,85918,85918,78771,78771,127480,127480,171017,171017,146534,156384,49867,62854
"BVRI","B V RAJU INSTITUTE OF TECHNOLOGY","ARTIFICIAL INTELLIGENCE AND DATA SCIENCE","Phase 1",9959,10369,28136,28136,15095,15095,41640,41640,13921,15358,26178,29034,48497,49355,53389,63900,10519,10875
"BVRI","B V RAJU INSTITUTE OF TECHNOLOGY","BIO-MEDICAL ENGINEERING","Phase 1",59576,59576,157979,157979,115585,115585,59576,59576,96028,96028,127667,127667,116854,147906,105158,149394,83586,83586
"BVRI","B V RAJU INSTITUTE OF TECHNOLOGY","CHEMICAL ENGINEERING","Phase 1",46535,55582,119151,144392,68909,71402,155609,155609,73631,73631,75310,145239,135547,152628,123447,169118,75229,75229
"BVRI","B V RAJU INSTITUTE OF TECHNOLOGY","CIVIL ENGINEERING","Phase 1",22844,42390,103688,103688,86305,86305,64528,64528,62321,62321,93088,93088,123857,123857,110029,169500,54648,75461
"BVRI","B V RAJU INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND BUSINESS SYSTEM","Phase 1",10885,11233,28761,28761,17103,17103,10885,57707,16049,16049,10885,41483,49875,51489,53283,63972,11573,11577
"BVRI","B V RAJU INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",8900,9243,22985,25943,13782,13782,15163,15163,12832,14548,28735,35883,43878,43878,51516,59946,9698,10596
"BVRI","B V RAJU INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","Phase 1",7079,8201,19604,22191,11114,12166,34925,34925,10864,12655,23503,25559,35088,35716,40011,47227,8176,8853
"BVRI","B V RAJU INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",8082,8954,21617,24725,12733,12992,41018,41018,11883,11883,26370,26370,40145,40580,43107,55439,8696,10477
"BVRI","B V RAJU INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",13589,14561,40762,40762,22632,22632,61900,61900,19279,21501,47874,60973,67295,67295,71391,86530,15918,15918
"BVRI","B V RAJU INSTITUTE OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",24796,28303,74497,74497,44533,44533,24796,28303,36485,36485,35868,88230,83578,101700,74273,118386,29031,37223
"BVRI","B V RAJU INSTITUTE OF TECHNOLOGY","MECHANICAL ENGINEERING","Phase 1",43571,64252,99503,99503,84881,109180,152483,152483,69011,69011,77242,96259,111925,128885,130670,168751,51613,84184
"BVRI","B V RAJU INSTITUTE OF TECHNOLOGY","PHARMACEUTICAL ENGINEERING","Phase 1",63079,65201,94569,117348,137859,137859,63079,65201,130815,130815,151185,151185,171268,171268,154102,167301,106329,106329
"BVRW","BVRIT COLLEGE OF ENGINEERING FOR WOMEN (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",,8620,,24640,,12901,,34891,,13461,,25084,,40404,,57363,,9890
"BVRW","BVRIT COLLEGE OF ENGINEERING FOR WOMEN (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",,8787,,24767,,12297,,35023,,13650,,24967,,44039,,59918,,9998
"BVRW","BVRIT COLLEGE OF ENGINEERING FOR WOMEN (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",,14861,,36611,,22919,,54411,,16835,,35979,,71913,,99660,,16142
"BVRW","BVRIT COLLEGE OF ENGINEERING FOR WOMEN (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",,33734,,73688,,56339,,33734,,59035,,104583,,113605,,132256,,37578
"CASR","COLLEGE OF AGRICULTURAL ENGG","AGRICULTURAL ENGINEERING","Phase 1",64386,64386,141016,141016,118374,118374,64386,64386,97288,97288,83433,83433,147527,147527,137468,137468,124480,124480
"CBIT","CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY","ARTIFICIAL INTELLIGENCE AND DATA SCIENCE","Phase 1",3362,3795,8813,9932,4694,6252,4311,4311,4105,5705,9574,10702,13543,18849,16759,21468,3777,4544
"CBIT","CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY","BIO-TECHNOLOGY","Phase 1",34562,34562,48429,138659,67642,67642,34562,34562,51600,54087,34562,34562,94890,94890,92042,92042,68109,68109
"CBIT","CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY","CHEMICAL ENGINEERING","Phase 1",30023,30023,130207,130207,56107,68640,30023,30023,53846,53846,32121,32121,96875,115022,69949,126409,46646,46646
"CBIT","CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY","CSE (IoT AND CYBER SECURITY INCLUDING BLOCK CHAIN TECHNOLOGY)","Phase 1",3616,3616,8726,11017,3969,5121,22609,22609,4665,4665,6034,6034,13960,15021,17120,17120,3735,4588
"CBIT","CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY","CIVIL ENGINEERING","Phase 1",25290,29569,51920,108938,41778,44922,25290,147759,44119,52873,54497,56943,67032,67032,51020,52441,43942,45130
"CBIT","CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","Phase 1",1903,2191,4037,5360,2638,3315,6390,6390,2764,3327,3468,6154,9605,14056,10684,12963,2432,2589
"CBIT","CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",2099,2649,4482,4930,2664,3567,2099,2649,2933,3518,2400,6300,11597,14461,10455,13028,2644,2744
"CBIT","CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",4989,6204,14084,18631,7472,8092,10161,21580,8032,9247,12847,22327,23888,26113,19989,26744,6308,6963
"CBIT","CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",11431,12015,29044,47758,18385,21494,11431,12015,20883,20883,35484,35484,34757,43438,27489,41662,14467,15767
"CBIT","CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY","INFORMATION TECHNOLOGY","Phase 1",3929,4430,9565,12518,5667,6685,14825,20049,5651,7000,6405,13045,23007,23007,20815,31903,4849,4849
"CBIT","CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY","MECHANICAL ENGINEERING","Phase 1",21683,26273,61538,79595,25877,56128,33679,33679,34840,43909,52894,60167,68793,78775,63659,66901,32327,37153
"CDTK","COLLEGE OF DAIRY TECHNOLOGY","DAIRYING","Phase 1",90047,143066,138491,143066,168714,168714,90047,143066,133856,143066,90047,143066,169667,180108,160247,177741,90047,143066
"CFSR","COLLEGE OF FOOD SCIENCE AND TECHNOLOGY","FOOD TECHNOLOGY","Phase 1",83102,83102,164020,164020,113602,113602,83102,83102,109664,109664,94146,94146,174504,174504,149561,149561,135443,135443
"CHET","SRI CHAITANYA TECHNICAL CAMPUS","CIVIL ENGINEERING","Phase 1",109446,109446,143807,143807,109446,109446,109446,109446,130185,130185,109446,109446,167394,173508,169974,169974,164705,164705
"CHET","SRI CHAITANYA TECHNICAL CAMPUS","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",68518,68518,105079,154148,119290,119290,68518,68518,96211,96211,154512,164408,168448,168448,165517,170434,91778,91778
"CHET","SRI CHAITANYA TECHNICAL CAMPUS","COMPUTER SCIENCE AND ENGINEERING","Phase 1",57476,57476,73757,73757,97617,100900,66725,66725,86382,86708,140559,152381,153910,153910,143024,143024,79354,82500
"CHET","SRI CHAITANYA TECHNICAL CAMPUS","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",58705,58705,156232,160293,109277,109277,58705,58705,95832,104195,75404,161965,166387,166387,163516,179065,82653,94976
"CHET","SRI CHAITANYA TECHNICAL CAMPUS","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",50109,50109,156684,156684,100140,100140,50109,75171,61914,61914,107208,107208,121813,121813,167660,168603,59988,108329
"CHET","SRI CHAITANYA TECHNICAL CAMPUS","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",129023,129023,129023,162684,152962,153630,129023,129023,129023,157890,155133,155133,180022,180022,176858,176858,129023,129023
"CHET","SRI CHAITANYA TECHNICAL CAMPUS","MECHANICAL ENGINEERING","Phase 1",100348,100348,161334,162732,100348,100348,100348,100348,147577,147577,100348,100348,167067,167067,180129,180129,100348,100348
"CHTN","SREE CHAITANYA COLLEGE OF ENGINEERING","CIVIL ENGINEERING","Phase 1",137142,137142,137142,137142,137142,137142,137142,137142,137142,137142,137142,137142,178842,178842,176983,176983,137142,137142
"CHTN","SREE CHAITANYA COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","Phase 1",68492,68492,158728,158728,94641,97926,68492,97187,88525,95371,77277,105918,167829,167829,178867,178867,106186,106186
"CHTN","SREE CHAITANYA COLLEGE OF ENGINEERING","COMPUTER SCIENCE & DESIGN","Phase 1",77451,100809,147371,147371,145017,145017,77451,100809,148090,148090,117516,117516,135642,135642,149229,149229,138410,138410
"CHTN","SREE CHAITANYA COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",91964,91964,155812,155812,133772,133772,127541,127541,121912,129997,151342,153794,174663,174898,180185,180185,158726,159215
"CHTN","SREE CHAITANYA COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",91397,91397,164129,164360,161096,161096,91397,91397,162306,162306,160765,160765,172068,172068,137234,137234,130158,130158
"CHTN","SREE CHAITANYA COLLEGE OF ENGINEERING","MECHANICAL ENGINEERING","Phase 1",154925,154925,158566,158566,154925,154925,154925,154925,154925,154925,154925,154925,154925,154925,154925,154925,154925,154925
"CHTS","SREE CHAITANYA INST OF TECHNOLOGY SCIENCES","COMPUTER SCIENCE AND ENGINEERING","Phase 1",88991,94393,162738,162738,121018,121018,88991,117466,117756,117756,141099,141099,176383,176383,178711,178711,145326,145326
"CHTS","SREE CHAITANYA INST OF TECHNOLOGY SCIENCES","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",83467,83467,141415,142167,94624,94624,95468,95468,93456,93456,83467,102627,173094,173094,173752,179671,118046,118046
"CHTS","SREE CHAITANYA INST OF TECHNOLOGY SCIENCES","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",93212,96270,137981,137981,133927,141949,93212,136258,127445,127445,147800,147800,174208,174208,131413,165023,102655,147932
"CHTS","SREE CHAITANYA INST OF TECHNOLOGY SCIENCES","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",104332,104332,155800,155800,154544,154544,145877,145877,144549,144549,159793,159793,177748,177748,149400,153341,104332,139854
"CMRG","CMR TECHNICAL CAMPUS (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",34680,34680,79861,79861,45416,50332,113690,113690,45595,45595,81699,96737,113689,113689,120294,136508,36869,36869
"CMRG","CMR TECHNICAL CAMPUS (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",27539,27539,64382,64382,39945,39945,83499,139719,36433,36433,60371,60371,84874,84874,93173,99093,32595,32595
"CMRG","CMR TECHNICAL CAMPUS (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",31553,31698,75034,75034,43896,43896,59228,124788,41477,41477,76762,80187,106134,106134,115032,146872,34949,34949
"CMRG","CMR TECHNICAL CAMPUS (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",38265,38265,84968,93645,54048,54418,38265,38265,40215,46532,69289,69289,105020,105020,98974,132864,43765,43784
"CMRK","C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","CIVIL ENGINEERING","Phase 1",49602,59494,95967,156324,81528,81528,49602,59494,54394,95412,49602,59494,91456,122328,139541,177274,93530,93530
"CMRK","C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",16814,17213,44764,44764,24712,24712,40683,40683,23318,23318,44980,68664,68135,68135,75197,75197,18266,18266
"CMRK","C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",14428,14428,35116,35116,19810,20761,49344,65307,20088,20675,36039,40426,54423,54423,58358,67163,15993,15993
"CMRK","C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",16714,16714,42270,43737,23302,23302,78608,78608,23660,23660,39551,51950,63922,65822,73521,91490,18164,18164
"CMRK","C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",22370,22370,59833,59833,37150,37150,84201,84201,32218,32218,61053,61053,78054,80014,81604,115856,24385,26633
"CMRK","C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",40718,40718,72705,72705,51928,74721,40718,40718,57798,57798,40718,40718,70680,105482,102979,102979,66077,66077
"CMRK","C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 1",61068,86902,108906,108906,93575,112986,61068,86902,76687,92366,117294,117294,112665,178926,112680,128078,77606,113850
"CMRM","CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",30195,30195,68374,69906,40636,42372,38235,81526,40309,43063,72819,100052,106994,110398,126433,153426,31711,31711
"CMRM","CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",23991,23991,53436,55590,34576,34576,150343,150343,32088,34534,52562,76080,85046,85046,93326,128154,26687,26687
"CMRM","CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",27977,27977,65642,65642,39680,39680,105161,105161,39245,39245,73009,98793,95877,99037,112647,158002,29588,29588
"CMRM","CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",37051,37051,73307,100226,56256,56256,37051,85168,50860,50860,84288,99744,114725,136807,111062,160157,40628,42130
"CMRN","CMR ENGG COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",38410,38410,86809,91040,54673,55278,38410,38410,50044,50044,85565,106811,120297,120326,136058,153849,42691,42691
"CMRN","CMR ENGG COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",33425,33425,74213,77229,48441,48441,152284,152284,45764,45764,83349,83349,97024,102329,112432,135400,40920,40920
"CMRN","CMR ENGG COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",36049,36049,79125,89910,51630,51630,90150,90150,49037,49037,85365,110499,113844,113844,127602,141460,41935,41935
"CMRN","CMR ENGG COLLEGE (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",43344,43344,95229,109492,61803,61803,43344,147036,55877,55877,103911,117764,136761,146212,136130,169970,49278,49278
"CVRH","CVR COLLEGE OF ENGINEERING","CIVIL ENGINEERING","Phase 1",40558,40558,82709,82709,52609,65342,40558,40558,40558,66742,91281,91281,94625,117936,86169,128908,56834,56834
"CVRH","CVR COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND BUSINESS SYSTEM","Phase 1",8344,9607,23399,32219,14202,14202,8344,9607,13188,14693,22238,22238,31322,50262,50454,62184,8522,10490
"CVRH","CVR COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 1",8129,9623,23305,27962,11863,12564,19885,90408,11188,14658,19486,27304,42139,42139,44207,54540,8481,10385
"CVRH","CVR COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",7233,8052,20793,23526,10452,11712,22410,22410,10539,12350,18628,26065,38596,38596,37785,48754,7600,8584
"CVRH","CVR COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","Phase 1",6032,6801,16847,18897,9323,10132,29841,29841,8568,10044,16163,19678,30797,31381,31375,42820,6836,7948
"CVRH","CVR COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",6417,7273,18547,20329,9579,10256,32329,32329,9163,10665,18017,21742,32136,32136,35598,44217,7069,8190
"CVRH","CVR COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",8911,11790,25952,26225,13400,18876,8911,11790,13761,15261,31332,31332,43627,48463,39794,55425,11884,12216
"CVRH","CVR COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",19354,19354,55930,68944,26498,31595,19354,19354,26446,48687,19354,19354,54733,54733,52773,85941,19635,19635
"CVRH","CVR COLLEGE OF ENGINEERING","ELECTRONICS AND INSTRUMENTATION ENGINEERING","Phase 1",30475,30475,81039,81039,45006,58759,30475,30475,32683,38975,30475,93155,101166,101166,76725,124639,33463,33463
"CVRH","CVR COLLEGE OF ENGINEERING","ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY)","Phase 1",15962,17997,26334,155165,26484,28485,15962,17997,24512,24512,94290,94290,99399,99399,161686,179712,21813,21813
"CVRH","CVR COLLEGE OF ENGINEERING","INFORMATION TECHNOLOGY","Phase 1",9343,9647,34028,34028,14030,14030,9343,9647,13115,14744,25133,31771,53278,55952,80883,157986,10296,10471
"CVRH","CVR COLLEGE OF ENGINEERING","MECHANICAL ENGINEERING","Phase 1",28881,28881,99413,99413,58159,94605,50852,54089,50490,50490,65338,65338,93892,152875,113140,154516,39942,69487
"CVSR","ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG)","ARTIFICIAL INTELLIGENCE","Phase 1",11947,12119,26706,29679,17631,19618,11947,12119,17441,19494,16744,21147,42366,43147,41311,41311,13244,13244
"CVSR","ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG)","CIVIL ENGINEERING","Phase 1",67377,67377,120362,134981,99486,99486,67377,73632,86357,92940,137952,140297,141197,166370,144343,176197,90458,90458
"CVSR","ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",10741,10979,27357,29436,15540,15540,30985,30985,16130,17825,32825,40464,39068,39068,38109,51605,11745,11745
"CVSR","ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",20681,20681,52784,54503,29964,29964,20681,90077,28062,28062,56598,56598,69492,70886,69545,89170,25985,25985
"CVSR","ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",36086,39983,96783,103519,51790,68361,119024,119024,49100,69832,110147,110147,117102,130769,106371,119791,57967,57967
"CVSR","ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG)","INFORMATION TECHNOLOGY","Phase 1",15990,15990,44383,44383,22225,23238,29544,29544,21951,21951,39658,57493,64408,65485,74864,84301,16947,16947
"CVSR","ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG)","MECHANICAL ENGINEERING","Phase 1",59006,59006,137430,137430,90757,138932,59006,145041,91747,136937,136119,137938,146228,180353,141518,180191,87548,159560
"DARE","DARIPALLY ANANTHA RAMULU COLLOF ENGGAND TECH","COMPUTER SCIENCE AND ENGINEERING","Phase 1",145070,152662,157842,157842,164160,171514,145070,152662,145070,152662,145070,174860,174462,174462,177040,178962,145070,152662
"DARE","DARIPALLY ANANTHA RAMULU COLLOF ENGGAND TECH","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",129949,129949,129949,129949,158526,158526,129949,129949,129949,129949,129949,129949,129949,129949,129949,129949,129949,142156
"DRKI","D R K INSTITUTE OF SCI AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",64830,66681,104816,104816,87891,97119,93681,93681,93600,93600,67989,161923,156118,156118,163975,169564,86012,86012
"DRKI","D R K INSTITUTE OF SCI AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","Phase 1",49768,49768,86162,89860,75586,85309,49768,49768,65365,65365,109031,109031,130791,130791,127322,127322,73560,73560
"DRKI","D R K INSTITUTE OF SCI AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",63923,63923,126900,126900,90473,90473,63923,158387,90443,93214,139314,153920,161018,161018,167867,177400,85582,85582
"DRKI","D R K INSTITUTE OF SCI AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",67567,67567,83635,133501,85448,96706,93093,93093,89997,89997,130331,130331,166568,166568,96776,176621,86349,86349
