College Code,College Name,Branch Name,Phase,OC Boys,OC Girls,BC-A Boys,BC-A Girls,BC-B Boys,BC-B Girls,BC-C Boys,BC-C Girls,BC-D Boys,BC-D Girls,BC-E Boys,BC-E Girls,SC Boys,SC Girls,ST Boys,ST Girls,EWS Boys,EWS Girls
"SDES","SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",67121,67121,161916,161916,106749,106749,76214,76214,99145,105495,136610,136610,170817,170817,172698,175513,79763,79763
"SDES","SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",74983,74983,157458,157458,109831,115536,88682,88682,99106,108190,156098,156098,171339,174511,174056,175799,91780,93246
"SDES","SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 2",120724,120724,153511,153511,152582,152582,120724,137628,120724,150509,120724,137101,175456,176440,179942,179942,124267,144028
"SDES","SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 2",108354,108354,125733,125733,178523,178523,137129,137129,141252,141252,150288,150288,176863,176863,176620,176620,108354,125543
"SDEW","SRIDEVI WOMENS ENGINEERING COLLEGE AUTONOMOUS","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 2",,43151,,125919,,71050,,63537,,71310,,123275,,149586,,180401,,53637
"SDEW","SRIDEVI WOMENS ENGINEERING COLLEGE AUTONOMOUS","COMPUTER SCIENCE AND ENGINEERING","Phase 2",,37660,,110264,,64855,,77504,,63931,,98350,,127237,,174787,,48279
"SDEW","SRIDEVI WOMENS ENGINEERING COLLEGE AUTONOMOUS","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",,46013,,125042,,70963,,131851,,70295,,115218,,157397,,180304,,52615
"SDEW","SRIDEVI WOMENS ENGINEERING COLLEGE AUTONOMOUS","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",,56364,,150893,,82476,,56364,,84302,,155477,,172147,,180276,,67384
"SDEW","SRIDEVI WOMENS ENGINEERING COLLEGE AUTONOMOUS","INFORMATION TECHNOLOGY","Phase 2",,56553,,150051,,85411,,83314,,79563,,159007,,168129,,175963,,66262
"SDGI","SREE DATTHA GRP OF INSTNS (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 2",67661,67661,142210,154148,120154,120154,67661,67661,90872,113992,161369,161369,169136,169136,177178,177240,88220,96121
"SDGI","SREE DATTHA GRP OF INSTNS (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 2",75438,75438,161600,161600,113440,113440,107432,107432,107051,111250,113612,130992,171629,173101,173819,178258,90395,90395
"SDGI","SREE DATTHA GRP OF INSTNS (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",53943,82593,120651,160901,119782,119782,53943,82593,110205,112485,148297,148297,172177,173597,177164,177752,80662,96046
"SDGI","SREE DATTHA GRP OF INSTNS (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",76777,76777,164486,164486,113599,128561,113662,113662,113427,115522,122864,149772,171995,174695,176666,176666,107683,107683
"SDGI","SREE DATTHA GRP OF INSTNS (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 2",62057,62057,62057,158072,161668,161668,62057,62057,134053,134053,62057,62057,174022,177369,176042,176042,136754,154122
"SIEI","SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS)","CIVIL ENGINEERING","Phase 2",94473,94473,164520,164520,159522,159522,94473,94473,131391,131391,137133,137133,172370,172708,170677,170677,156084,156084
"SIEI","SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 2",70340,73916,131642,163934,120117,120117,152645,152645,100848,109969,147533,147533,170366,170366,172361,178500,87996,87998
"SIEI","SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 2",56704,56704,137230,144914,114032,114032,88848,88848,101752,104637,133347,145664,168648,169992,167209,177374,83317,83317
"SIEI","SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",68465,68465,161862,161862,116545,116545,115300,115300,106856,113553,131005,164764,169571,169640,169957,173318,86643,88753
"SIEI","SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",78270,78270,141540,141540,125128,127340,78941,78941,113615,113615,139946,139946,165515,167132,166644,168342,102050,102050
"SIEI","SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 2",75656,75656,145615,145615,138388,141968,75656,103542,120377,120377,160291,160291,170491,170491,129827,168784,138172,138172
"SIEI","SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 2",112978,112978,145885,175866,171886,178082,112978,112978,162231,178435,173703,178464,175702,175702,170332,175647,147042,147042
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","CIVIL ENGINEERING","Phase 2",98554,98554,98554,146681,137748,160849,98554,98554,132062,132062,98554,98554,173586,173586,174512,176981,112718,164195
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 2",52116,52116,120013,120013,84550,84550,52116,52116,73947,91113,107180,107180,149538,149538,67579,67579,59694,68001
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 2",57948,57948,120789,140075,92804,92804,57948,57948,76741,88723,153339,153339,116895,152731,164875,168141,69278,69278
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 2",46002,46943,101723,131917,87688,90027,130639,130639,68914,86597,98678,113241,117792,130553,133542,165009,62563,62563
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",56919,56919,109836,129000,95134,95134,56919,76688,79393,88600,136767,161628,148902,148902,158471,168555,67690,76522
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (IOT)","Phase 2",67176,67176,139386,151427,105513,105513,67176,67176,80302,111891,155148,155148,156500,165981,166409,170724,78749,78749
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","COMPUTER ENGINEERING(SOFTWARE ENGINEERING)","Phase 2",66783,66783,137057,159938,102238,110710,66783,66783,95523,116619,162094,162094,163188,163188,170434,170865,88243,88243
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",61207,61207,115896,125078,97617,97617,61207,61207,85254,92508,118959,135908,158918,158918,143545,172344,88724,88724
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 2",106982,106982,137898,137898,134042,134042,106982,106982,106982,106982,137177,137177,169857,170991,169921,173903,106982,144119
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 2",100724,100724,124645,124645,123517,156533,100724,100724,148385,148385,100724,160391,172149,174687,175952,175952,148444,148444
"SMSK","SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 2",63088,63203,161214,161402,109948,109948,63088,87241,99129,105026,154660,154660,167449,170062,174650,176126,81265,87129
"SMSK","SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 2",36030,61585,130087,136326,103361,103361,93520,93520,92497,100158,144295,149523,165523,170280,167995,170440,75836,75836
"SMSK","SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND INFORMATION TECHNOLOGY","Phase 2",80337,84242,155104,155104,118322,123003,80337,107937,105543,107618,119284,119284,171263,172576,174697,174899,88337,88888
"SMSK","SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",59786,59786,141625,151565,107773,109620,71480,71480,99922,101641,163590,163590,168636,171953,172814,173543,81213,81213
"SMSK","SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",69327,69327,161016,164768,116982,126463,69327,95920,107884,107884,128633,128633,170376,172393,173580,176204,95368,97165
"SMSK","SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 2",104791,104791,145208,145208,133886,159728,104791,104791,129324,130302,104791,104791,171939,175908,175748,176560,104791,139253
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","CIVIL ENGINEERING","Phase 2",29557,58542,130820,141842,96494,120432,29557,58542,72338,72338,120015,120015,128079,151324,121461,128053,80912,80912
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 2",7670,13486,37314,39327,20939,22474,55884,55884,19725,21644,37736,53222,52550,52550,58355,65241,14698,14698
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 2",13940,14117,36883,37039,20655,21799,13940,43075,19447,21372,36112,57225,53318,56578,56973,70380,14805,14805
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","Phase 2",11717,12146,31372,33676,17791,18724,39777,39777,17739,18841,35197,43392,47178,47180,47636,58960,13300,13444
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",13194,13194,32125,34768,19680,20859,49366,49366,18742,20965,31442,45613,50241,50241,53160,67429,13778,13903
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",19763,19763,53148,53148,32488,32488,92441,100368,29859,31344,67116,75362,75027,78391,76128,98021,22511,22511
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 2",25980,35700,66395,67076,46431,55094,25980,35700,55462,55462,74450,74450,93675,122449,82773,110336,38976,40722
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","INFORMATION TECHNOLOGY","Phase 2",16571,16571,42957,42957,23969,25180,38235,38235,24390,24390,45761,65964,64408,64408,72633,95648,17141,17456
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","MECHANICAL ENGINEERING","Phase 2",36213,60019,117779,126196,81123,118806,160238,160238,71744,132476,111374,111374,121794,172756,140391,147676,74049,84902
"SNTI","SCIENT INSTITUTE OF TECHNOLOGY","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","Phase 2",60046,60046,96811,96811,127863,127863,60046,60046,113177,113177,131656,132408,112080,126165,156522,166380,72349,89969
"SNTI","SCIENT INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","Phase 2",75460,83222,144124,144124,128797,132432,86082,86082,114377,115401,159838,159838,171060,172340,178057,178866,100700,104983
"SNTI","SCIENT INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",97913,97913,160072,160072,135995,140129,99563,99563,117122,117122,104422,104422,167578,167578,179459,179459,107187,108348
"SNTI","SCIENT INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",51761,76376,124765,142652,133427,133427,51761,117966,114679,115257,161182,161182,160513,160513,178758,178758,110568,118306
"SNTI","SCIENT INSTITUTE OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 2",94906,94906,136155,139536,137904,137904,94906,94906,118517,118517,94906,94906,169198,169198,169471,172156,131470,139905
"SPEC","ST PETERS ENGINEERING COLLEGE (AUTONOMOUS)","CIVIL ENGINEERING","Phase 2",67362,67362,129301,132240,140654,143708,67362,67362,114927,114927,143348,143348,171747,174800,166578,168133,125969,125969
"SPEC","ST PETERS ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 2",57132,58589,96665,120207,84673,92500,57132,58589,81288,81551,133212,133212,132987,164465,166236,178337,60377,60377
"SPEC","ST PETERS ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 2",53261,53261,107631,129499,81209,89700,53261,53261,70744,79356,118755,118755,148457,159857,168082,168235,61377,61377
"SPEC","ST PETERS ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 2",49031,49303,105121,105121,78760,78760,161690,161690,70626,70626,102447,154085,148271,148271,166737,178431,57954,57954
"SPEC","ST PETERS ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",58803,58803,124812,134734,86278,89429,77531,77531,79370,79370,126085,161163,153024,165250,171458,179465,65367,65367
"SPEC","ST PETERS ENGINEERING COLLEGE (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",65955,65955,132783,148906,95191,95191,65955,65955,85850,85886,160927,160927,160949,166094,172651,178567,74975,74975
"SPEC","ST PETERS ENGINEERING COLLEGE (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 2",77987,77987,157863,157863,117254,127673,101877,101877,113717,115635,131632,131632,170541,176721,175487,176254,77987,120464
"SPHN","SPHOORTHY ENGINEERING COLLEGE  (AUTONOMOUS)","CIVIL ENGINEERING","Phase 2",119568,128691,152237,152237,163490,163549,119568,128691,143588,143588,119568,128691,172785,174811,179632,179632,119568,131042
"SPHN","SPHOORTHY ENGINEERING COLLEGE  (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 2",57649,59117,103656,103656,96378,96378,84271,84271,83337,83337,155445,155445,124473,171096,169627,169627,72847,72847
"SPHN","SPHOORTHY ENGINEERING COLLEGE  (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 2",61288,61288,138833,140485,95460,98869,138175,138175,87606,87606,141658,152739,168112,168112,171732,177253,72000,72000
"SPHN","SPHOORTHY ENGINEERING COLLEGE  (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 2",51286,51286,129931,129931,82477,82477,51286,51286,80015,80015,128526,136077,163842,163842,167794,167794,56875,57791
"SPHN","SPHOORTHY ENGINEERING COLLEGE  (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",59490,59490,135846,150954,91512,91512,71786,71786,82232,82232,115824,120190,167184,170350,172172,176860,68999,68999
"SRHP","SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE)","CIVIL ENGINEERING","Phase 2",75550,75550,163607,163607,124671,157894,80115,80115,145564,145564,141662,157194,170077,174541,171214,179106,161009,161009
"SRHP","SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE)","COMPUTER SCIENCE AND ENGINEERING","Phase 2",19540,19875,59633,59633,38535,38535,19540,89578,30934,30934,38843,54086,68874,72476,84546,109923,29191,29191
"SRHP","SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",34201,35013,117944,117944,55893,60215,78290,78290,47845,53473,81674,81674,103770,116390,129040,148339,50637,50637
"SRHP","SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 2",51339,73965,158654,158654,101223,101223,159788,159788,114061,114061,129623,159781,156122,176271,169111,169526,118808,121286
"SRHP","SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE)","MECHANICAL ENGINEERING","Phase 2",89858,89858,125844,178912,157312,179881,89858,89858,121981,161598,163411,163411,175043,177737,176391,178106,127721,127721
"SRIW","SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 2",,62747,,155677,,96664,,62747,,93355,,104238,,175593,,178256,,101937
"SRIW","SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 2",,60037,,162733,,105059,,60037,,87115,,80951,,176928,,174067,,94313
"SRIW","SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING","Phase 2",,61973,,158553,,96335,,148230,,91411,,123610,,167440,,169291,,87388
"SRIW","SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",,58247,,159106,,103722,,77613,,92466,,101638,,171604,,177578,,95394
"SRIW","SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",,57827,,104596,,107624,,57827,,82117,,136009,,180204,,177663,,94117
"SRYS","SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 2",39124,39124,90893,94408,63635,63635,137179,158675,60652,60652,94334,111750,120442,130802,161584,170626,44244,44244
"SRYS","SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",38007,38007,84321,84321,64973,64973,38007,153595,63220,63220,96629,98676,123453,123453,165900,178638,42141,42141
"SRYS","SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",43465,43465,85669,115719,73203,78231,72761,72761,69524,75331,146643,146643,120258,163915,144273,179911,45221,54744
"SRYS","SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 2",57176,57176,145319,161458,139529,148763,57176,57176,127925,152776,57176,156980,149062,173940,175024,175024,110804,114722
"STLW","STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)","ARTIFICIAL INTELLIGENCE AND DATA SCIENCE","Phase 2",,38487,,116983,,64079,,89541,,65418,,51763,,124178,,174215,,44029
"STLW","STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)","COMPUTER ENGINEERING","Phase 2",,49671,,125737,,77768,,84236,,84868,,83282,,169717,,170241,,59322
"STLW","STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 2",,33177,,89561,,49893,,56928,,52858,,56981,,98809,,172504,,40298
"STLW","STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",,32522,,92817,,49969,,92546,,52335,,50405,,101322,,174712,,40767
"STLW","STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",,52868,,132126,,83153,,82524,,79193,,91673,,168956,,178293,,62472
"STLW","STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 2",,67403,,164258,,119793,,67403,,104603,,125458,,172509,,173928,,123444
"STLW","STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)","INFORMATION TECHNOLOGY","Phase 2",,43881,,133106,,74920,,114314,,77772,,71163,,160768,,180272,,51095
"SVES","SRI VENKATESWARA ENGINEERING COLLEGE","CIVIL ENGINEERING","Phase 2",180374,180374,180374,180394,180374,180424,180374,180374,180374,180374,180374,180374,180374,180389,180419,180423,180374,180374
"SVES","SRI VENKATESWARA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","Phase 2",89021,89021,154291,161370,162746,162746,137127,137127,139444,139444,164337,164337,180074,180074,176929,179191,162484,162484
"SVES","SRI VENKATESWARA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",95649,95649,135613,162723,95649,165521,95649,95649,119965,157254,159148,159148,179029,179029,177127,177127,95649,95649
"SVES","SRI VENKATESWARA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",105894,105894,105894,150215,120918,159542,105894,105894,155173,155173,105894,105894,177065,177065,105894,105894,105894,105894
"SVIT","SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS)","ARTIFICIAL INTELLIGENCE AND DATA SCIENCE","Phase 2",40765,48474,123232,123232,62951,84941,40765,48474,76383,76383,40765,48474,142111,142111,167660,178340,76683,76683
"SVIT","SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 2",32789,48404,143350,149130,89669,90419,87319,87319,79783,87112,97390,97390,165448,169698,169227,169817,65044,78932
"SVIT","SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 2",38886,52324,135987,138379,87891,91753,52852,52852,90531,90531,104503,130287,165316,168184,165341,179113,75240,75240
"SVIT","SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 2",35713,39913,79894,79894,67228,67228,35713,39913,50033,67607,70213,70213,97061,122459,114492,138754,56921,56921
"SVIT","SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",48550,52561,86038,136429,85605,85605,48550,68824,84515,84515,72040,91339,150722,160309,167391,167680,64883,67675
"SVIT","SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (IOT)","Phase 2",78899,78899,159355,159355,125965,125965,78899,78899,106032,106032,122303,122303,169614,169614,177197,177197,84629,85335
"SVSE","SVS GRP OF INSTNS - SVS INST OF TECH (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 2",64932,64932,122664,122664,146396,150404,64932,64932,151337,151337,161601,161601,174010,180174,178143,178143,162522,162522
"SVSE","SVS GRP OF INSTNS - SVS INST OF TECH (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 2",61981,61981,137687,137687,136148,136148,89055,89055,116062,117843,66585,122870,175623,175623,178528,179288,145635,159064
"SVSE","SVS GRP OF INSTNS - SVS INST OF TECH (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",80386,94146,164390,164390,160846,160846,129144,129144,139490,139490,160410,160410,178958,180025,177392,177392,162961,162961
"SVSE","SVS GRP OF INSTNS - SVS INST OF TECH (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",98850,98850,163552,163937,157358,157358,98850,132743,163376,163376,163295,163295,180296,180296,178374,180052,162399,162399
"SVSE","SVS GRP OF INSTNS - SVS INST OF TECH (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 2",62767,62767,158351,158351,155737,155737,62767,62767,158609,158609,62767,62767,177576,177576,152156,152156,62767,62767
"TCEK","TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","Phase 2",96728,96728,162467,162467,96728,108825,96728,96728,113290,113290,96728,96728,172280,172280,177610,177610,101670,151067
"TCEK","TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","Phase 2",63595,63595,156799,156799,121570,121570,124586,124586,120499,120499,89572,89572,113751,127302,145710,171470,155059,157481
"TCEK","TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 2",110204,110204,139733,139733,164462,164462,110204,110204,139483,139483,122809,122809,168671,168671,174183,174183,110204,110204
"TCEK","TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",86461,86461,140433,140433,118891,134827,86461,86461,136434,136434,144573,144573,178352,178352,178571,178571,86461,151506
"TCEK","TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 2",141699,141699,147252,156326,158501,158501,141699,158202,163711,163711,141699,160418,177665,177665,141699,141699,141699,141699
"TCTK","TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","Phase 2",90145,90145,161915,161915,136770,136770,90145,90145,163382,163382,143719,143719,175886,175886,176753,176753,147342,147342
"TCTK","TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","Phase 2",126188,126188,136519,136519,160563,160563,126188,149933,155712,155712,126188,159317,173053,173053,179829,179829,126188,126188
"TCTK","TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 2",100261,100261,100261,100261,100261,162609,100261,100261,164049,164049,100261,100261,164611,172726,100261,115818,159189,159189
